YEAR,QUARTER,REG,AREA,EDUCATIONAL,VALUE,UNIT,SOURCE
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","1) เขตเทศบาล","08. อุดมศึกษา สายวิชาการ",476.40,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","1) เขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",186.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","1) เขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",112.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","1) เขตเทศบาล","11. อื่น ๆ",5.30,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","1) เขตเทศบาล","12. ไม่ทราบ",2.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","01. ไม่มีการศึกษา",507.90,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1927.40,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","03. ประถมศึกษา",1094.00,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","04. มัธยมศึกษาตอนต้น",1013.60,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",704.70,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",161.00,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",2.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","08. อุดมศึกษา สายวิชาการ",396.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","09. อุดมศึกษา สายวิชาชีพ",233.80,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","10. อุดมศึกษา สายวิชาการศึกษา",102.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","11. อื่น ๆ",11.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","3) ภาคเหนือ","2) นอกเขตเทศบาล","12. ไม่ทราบ",3.50,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","01. ไม่มีการศึกษา",60.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","02. ต่ำกว่าประถมศึกษา",1208.40,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","03. ประถมศึกษา",865.50,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","04. มัธยมศึกษาตอนต้น",728.80,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","05. มัธยมศึกษาตอนปลาย สายสามัญ",671.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา",114.40,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2/2563","4) ภาคตะวันออกเฉียงเหนือ","1) เขตเทศบาล","07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา",.30,พันคน,สำนักงานสถิติแห่งชาติ
